category,protocol_name,num_forks,total_tvl,tvl_orig,tvl_forks,forks_names
Yield,Blizzard,0,4209.009810828075,4209.009810828075,0,[]
Yield,Avaware,0,3837.686210721216,3837.686210721216,0,[]
Yield,Polyroll,0,3655.6489050760574,3655.6489050760574,0,[]
Yield,BlackBird Finance,0,3653.12002513007,3653.12002513007,0,[]
Yield,Seeder Finance,0,3344.020165572309,3344.020165572309,0,[]
Yield,ScareCrow Finance,0,3214.1482177485923,3214.1482177485923,0,[]
Yield,Kyrios Finance,0,3096.3057375404574,3096.3057375404574,0,[]
Yield,Robo-Advisor for Yield,0,2784.805476025426,2784.805476025426,0,[]
Yield,Summit Defi,0,2527.128149015144,2527.128149015144,0,[]
Yield,The Seed Farm,0,2343.30120796824,2343.30120796824,0,[]
Yield,X Blue Finance,0,2108.0186111225707,2108.0186111225707,0,[]
Yield,OctoLSD,0,2095.49982546598,2095.49982546598,0,[]
Yield,Hermes Defi,0,2023.0130750430328,2023.0130750430328,0,[]
Yield,Unamano,0,1665.8073208747855,1665.8073208747855,0,[]
Yield,LemonSwap,0,1537.838763707559,1537.838763707559,0,[]
Yield,Artemis Protocol,0,1479.5997062664674,1479.5997062664674,0,[]
Yield,Cronofi Finance,0,1412.8056986098736,1412.8056986098736,0,[]
Yield,Bring.Finance,0,1350.2736502652997,1350.2736502652997,0,[]
Yield,Lavafall,0,1338.2668246367089,1338.2668246367089,0,[]
Yield,Meowswap,0,1169.218391272067,1169.218391272067,0,[]
Yield,Multi-Chain Miner,0,1164.459210649266,1164.459210649266,0,[]
Yield,Dubble Exchange,0,1024.23062,1024.23062,0,[]
Yield,Liquidrium,0,1011.9358437961098,1011.9358437961098,0,[]
Yield,Avatr,0,994.4088673870774,994.4088673870774,0,[]
Yield,WaterDendy,0,986.9637986568018,986.9637986568018,0,[]
Yield,OakFarm,0,942.9529596978766,942.9529596978766,0,[]
Yield,Meso Finance,0,918.1661678884208,918.1661678884208,0,[]
Yield,GrassLand Finance,0,845.5421661838718,845.5421661838718,0,[]
Yield,Swift Finance,0,804.5079709552512,804.5079709552512,0,[]
Yield,GemMine,0,691.6177323908751,691.6177323908751,0,[]
Yield,UniverseFTM,0,690.390791442288,690.390791442288,0,[]
Yield,NumisMe,0,679.5435328611247,679.5435328611247,0,[]
Yield,Inbuilt Finance,0,598.01217173872,598.01217173872,0,[]
Yield,MyMine,0,569.6702068459182,569.6702068459182,0,[]
Yield,Pylon Protocol,0,432.50090267,432.50090267,0,[]
Yield,Xray Swap,0,394.252790536162,394.252790536162,0,[]
Yield,JaguarSwap,0,373.2191847763069,373.2191847763069,0,[]
Yield,JetMine DAO,0,365.92086678578266,365.92086678578266,0,[]
Yield,Emerald Swap,0,356.01009355395274,356.01009355395274,0,[]
Yield,ViveLaBouje,0,351.5856148227741,351.5856148227741,0,[]
Yield,Caribou Finance,0,335.8837936789768,335.8837936789768,0,[]
Yield,Mirai,0,297.1135523818017,297.1135523818017,0,[]
Yield,Tenet,0,288.58895553906905,288.58895553906905,0,[]
Yield,BastilleDeLaBouje,0,274.6633881526176,274.6633881526176,0,[]
Yield,Ice Colony,0,254.0660348144542,254.0660348144542,0,[]
Yield,BitANT,0,188.0719,188.0719,0,[]
Yield,MapleDeFi,0,175.0919223832309,175.0919223832309,0,[]
Yield,BabyPig Finance,0,162.54227668714978,162.54227668714978,0,[]
Yield,CexDex,0,161.0,161.0,0,[]
Yield,The Dragon's Lair,0,121.29369775243536,121.29369775243536,0,[]
Yield,CyberFantasyFembots,0,113.23959871818666,113.23959871818666,0,[]
Yield,Hotpot Finance,0,80.32039706380253,80.32039706380253,0,[]
Yield,Feeder Finance,0,57.92521407709463,57.92521407709463,0,[]
Yield,Doora Inu,0,50.5390729748045,50.5390729748045,0,[]
Yield,Stablz,0,49.571907465,49.571907465,0,[]
Yield,Zeus Finance,0,43.023722614496286,43.023722614496286,0,[]
Yield,AvaViking,0,42.76724952858351,42.76724952858351,0,[]
Yield,Defi Master,0,37.03118149166588,37.03118149166588,0,[]
Yield,TreeHouse Finance,0,23.69284741041495,23.69284741041495,0,[]
Yield,kaDefi,0,22.424190561600003,22.424190561600003,0,[]
Yield,Veritable DAO,0,16.64782251402946,16.64782251402946,0,[]
Yield,Coup Farm,0,15.131897407855938,15.131897407855938,0,[]
Yield,Bouje Finance,0,12.806221218358417,12.806221218358417,0,[]
Yield,Chad Finance,0,11.495902087253317,11.495902087253317,0,[]
Yield,Sapphire Mine,0,7.612163615384555,7.612163615384555,0,[]
Yield,Stipend,0,7.462976,7.462976,0,[]
Yield,FTM Frens,0,6.531610243545452,6.531610243545452,0,[]
Yield,ORIO,0,6.429269211211365,6.429269211211365,0,[]
Yield,Beluga,0,3.692403116264454,3.692403116264454,0,[]
Yield,Beekava,0,2.962596167209409,2.962596167209409,0,[]
Yield,Kavacave,0,1.7701604743356851,1.7701604743356851,0,[]
Yield,Undead Finance,0,1.602712780787647,1.602712780787647,0,[]
Yield,Monoceros,0,1.00595,1.00595,0,[]
Yield,BakedPotatoes,0,0.815192945904999,0.815192945904999,0,[]
Yield,ArbiCheems,0,0.6052146374747931,0.6052146374747931,0,[]
Yield,Kumu Finance,0,0.373262818038815,0.373262818038815,0,[]
Yield,Powerbomb Finance,0,0.059342144475,0.059342144475,0,[]
Yield,mStable Yield,0,0.011271609708337,0.011271609708337,0,[]
Yield,Asgard Finance,0,2.7356894182267003e-12,2.7356894182267003e-12,0,[]
Services,Instadapp,0,2098324504.3577952,2098324504.3577952,0,[]
Services,DefiSaver,0,100936084.73606008,100936084.73606008,0,[]
Services,CIAN,0,54404913.960850805,54404913.960850805,0,[]
Services,SPL Governance,0,32285787.759060614,32285787.759060614,0,[]
Services,The Tokenized Bitcoin,0,18342241.1566632,18342241.1566632,0,[]
Services,PoolTogether,0,13999220.62320369,13999220.62320369,0,[]
Services,Aurora Plus,0,6502038.879037763,6502038.879037763,0,[]
Services,TokenPocket,0,4788680.0,4788680.0,0,[]
Services,Revert Compoundor,0,3497970.3979542367,3497970.3979542367,0,[]
Services,Metronome V1,0,3386276.3841314567,3386276.3841314567,0,[]
Services,Hodl Fox,0,1780943.62,1780943.62,0,[]
Services,Mean Finance,0,1567197.2706655648,1567197.2706655648,0,[]
Services,Bond Protocol,0,1561488.8234402323,1561488.8234402323,0,[]
Services,Nested,0,1487006.2257664958,1487006.2257664958,0,[]
Services,Hats.Finance,0,1253445.3963127905,1253445.3963127905,0,[]
Services,Gardens DAO,0,1094369.957472828,1094369.957472828,0,[]
Services,Concave,0,488326.16943869455,488326.16943869455,0,[]
Services,HaloFi,0,409340.931281386,409340.931281386,0,[]
Services,QuantumX Network,0,320661.5568832346,320661.5568832346,0,[]
Services,stETH.win,0,277429.8989712351,277429.8989712351,0,[]
Services,Kujira Orca,0,232905.43593033467,232905.43593033467,0,[]
Services,Aelin,0,188855.95857559255,188855.95857559255,0,[]
Services,EnterDAO,0,183734.79481598627,183734.79481598627,0,[]
Services,Crunchy Network,0,177568.091365,177568.091365,0,[]
Services,BNBMiner Finance,0,127439.43878034737,127439.43878034737,0,[]
Services,SuperFarm,0,114148.77366212754,114148.77366212754,0,[]
Services,PEAKDEFI,0,110778.026103,110778.026103,0,[]
Services,CALC,0,104861.87325958228,104861.87325958228,0,[]
Services,Hectagon,0,97649.01626289416,97649.01626289416,0,[]
Services,Suterusu,0,81684.39195286676,81684.39195286676,0,[]
Services,Ubiquity DAO,0,69177.4243700431,69177.4243700431,0,[]
Services,SandClock,0,68306.00171015837,68306.00171015837,0,[]
Services,EverRise,0,59472.482778999634,59472.482778999634,0,[]
Services,CyberTime,0,35960.40501152483,35960.40501152483,0,[]
Services,Orbit,0,29606.492225380724,29606.492225380724,0,[]
Services,Rigoblock,0,25467.3034263824,25467.3034263824,0,[]
Services,YFDAI,0,23632.95440207633,23632.95440207633,0,[]
Services,Powaa Protocol,0,9252.457117429554,9252.457117429554,0,[]
Services,Kimochi,0,1786.8760273949376,1786.8760273949376,0,[]
Services,TrustSwap,0,1722.48891538824,1722.48891538824,0,[]
Services,MintSwap,0,1334.3044380221436,1334.3044380221436,0,[]
Services,SuperBots,0,963.038185334994,963.038185334994,0,[]
Services,weBribe DAO,0,22.433179604403925,22.433179604403925,0,[]
Services,Astrowar Finance,0,7.317847539076495,7.317847539076495,0,[]
Services,Ysmart,0,0.434399,0.434399,0,[]
Services,Talent Protocol,0,0.008322133748884,0.008322133748884,0,[]
Services,Metavault DAO,0,6.9e-05,6.9e-05,0,[]
Derivatives,GMX,29,616848728.3368936,579224554.077512,37624174.259381585,"['Mummy Finance', 'QuickPerps', 'Alpaca Perpetual Futures Exchange', 'Fulcrom', 'Metavault.Trade', 'El Dorado Exchange', 'Morphex', 'handle.fi Perps', 'Madmex', 'KTX.Finance', 'Tethys Perpetual', 'Flux Exchange', 'Lif3 Trade', 'Mycelium Perpetual Swaps', 'OPX Finance', 'Rollup Finance', 'Minerva', 'DAMX', 'Cranium Exchange', 'DPEX', 'OmniDex Perpetuals', 'SpaceDex', 'Covo V1', 'ShrikePerps', 'BayMax', 'Syrup Finance', 'KMex', 'NEX', 'Peaky Finance']"
Derivatives,dYdX,0,350192950.31658727,350192950.31658727,0,[]
Derivatives,Gains Network,1,55640320.65637042,55528917.67846841,111402.977902,['MyMetaTrader']
Derivatives,ApolloX,0,41378002.00805129,41378002.00805129,0,[]
Derivatives,MUX Protocol,0,37135032.80980647,37135032.80980647,0,[]
Derivatives,Level Finance,0,29383704.12627533,29383704.12627533,0,[]
Derivatives,Keep3r Network,0,26559842.67973628,26559842.67973628,0,[]
Derivatives,ApeX Protocol,0,25946816.602122,25946816.602122,0,[]
Derivatives,IPOR,0,20751434.7461325,20751434.7461325,0,[]
Derivatives,Perpetual Protocol,0,20582873.48809696,20582873.48809696,0,[]
Derivatives,Pika Protocol,0,15391891.571792,15391891.571792,0,[]
Derivatives,NestFi,0,13271651.589883894,13271651.589883894,0,[]
Derivatives,Opyn Squeeth,0,12065522.151666988,12065522.151666988,0,[]
Derivatives,Drift,0,8280907.98509367,8280907.98509367,0,[]
Derivatives,Linear Finance,0,8188154.524827488,8188154.524827488,0,[]
Derivatives,SynFutures V2,0,6160037.884349671,6160037.884349671,0,[]
Derivatives,Perennial,0,5980212.745590033,5980212.745590033,0,[]
Derivatives,Hakka Finance,0,4395850.959149968,4395850.959149968,0,[]
Derivatives,Vertex Protocol,0,3994250.761314792,3994250.761314792,0,[]
Derivatives,Hyperliquid,0,3684199.570227,3684199.570227,0,[]
Derivatives,UniDex,0,3298645.6637714407,3298645.6637714407,0,[]
Derivatives,Jarvis Network,0,3241821.4471097547,3241821.4471097547,0,[]
Derivatives,Erasure,0,3126659.248743569,3126659.248743569,0,[]
Derivatives,Hubble Exchange,0,2573042.347250732,2573042.347250732,0,[]
Derivatives,Polynomial Trade,0,2402041.1877560127,2402041.1877560127,0,[]
Derivatives,Bluefin,0,2073296.656432,2073296.656432,0,[]
Derivatives,LionDEX,0,1774510.1288188042,1774510.1288188042,0,[]
Derivatives,DerivaDEX,0,1632214.178816706,1632214.178816706,0,[]
Derivatives,Y2K V1,0,1477964.1451817343,1477964.1451817343,0,[]
Derivatives,RabbitX,0,1460899.0969385093,1460899.0969385093,0,[]
Derivatives,Perp88,0,1244967.6355750388,1244967.6355750388,0,[]
Derivatives,Onchain Trade,0,1241920.3016361117,1241920.3016361117,0,[]
Derivatives,Aboard Exchange,0,1205311.5627524771,1205311.5627524771,0,[]
Derivatives,Voltz,0,1056185.3326010592,1056185.3326010592,0,[]
Derivatives,FutureSwap,0,927442.0683080864,927442.0683080864,0,[]
Derivatives,HashDAO Finance,0,903773.6072246424,903773.6072246424,0,[]
Derivatives,Contango,0,890801.3265004854,890801.3265004854,0,[]
Derivatives,Cap V4,0,887918.6143196817,887918.6143196817,0,[]
Derivatives,AnyHedge,0,793588.2,793588.2,0,[]
Derivatives,Vega Protocol,0,771739.9537262871,771739.9537262871,0,[]
Derivatives,MarginX,0,717571.4602297903,717571.4602297903,0,[]
Derivatives,MetalSwap,0,559419.6655885351,559419.6655885351,0,[]
Derivatives,HoldStation DeFutures,0,540289.480725,540289.480725,0,[]
Derivatives,Tsunami.Finance,0,444140.51717872906,444140.51717872906,0,[]
Derivatives,Mycelium Perpetual Pools,0,358375.1637,358375.1637,0,[]
Derivatives,Cap,0,314034.954523464,314034.954523464,0,[]
Derivatives,Uniwhale,0,282622.4972928105,282622.4972928105,0,[]
Derivatives,prePO,0,268621.5662796256,268621.5662796256,0,[]
Derivatives,Lemma,0,257925.275817222,257925.275817222,0,[]
Derivatives,Covo V2,0,248060.10142546296,248060.10142546296,0,[]
Derivatives,Predy V3.2,0,247980.54277439468,247980.54277439468,0,[]
Derivatives,Unlimited Network,0,186270.027286,186270.027286,0,[]
Derivatives,Cypher,0,168448.34091209478,168448.34091209478,0,[]
Derivatives,Ideamarket,0,164816.75532640453,164816.75532640453,0,[]
Derivatives,Float,0,157494.63584866692,157494.63584866692,0,[]
Derivatives,SynFutures V1,0,141943.3561436725,141943.3561436725,0,[]
Derivatives,Y2K V2,0,117799.85682718198,117799.85682718198,0,[]
Derivatives,CompliFi,0,111258.71037566064,111258.71037566064,0,[]
Derivatives,Spin Perps,0,108084.374817,108084.374817,0,[]
Derivatives,RubyDex,0,102293.5418181,102293.5418181,0,[]
Derivatives,GoodEntry,0,98924.95239438392,98924.95239438392,0,[]
Derivatives,EMDX,0,57796.335628,57796.335628,0,[]
Derivatives,Unbound,0,51361.11737446325,51361.11737446325,0,[]
Derivatives,Numoen,0,40531.175374900326,40531.175374900326,0,[]
Derivatives,BFX Finance,0,32788.35593350498,32788.35593350498,0,[]
Derivatives,Vanilla,0,18516.776199402862,18516.776199402862,0,[]
Derivatives,Predy V2,0,17289.265663031998,17289.265663031998,0,[]
Derivatives,FXDX,0,17234.034724127243,17234.034724127243,0,[]
Derivatives,Chaotic Finance,0,11928.930473563558,11928.930473563558,0,[]
Derivatives,Predy V3,0,5177.816143724363,5177.816143724363,0,[]
Derivatives,Logium,0,2117.107204,2117.107204,0,[]
Derivatives,Satori Finance,0,1297.01045865,1297.01045865,0,[]
Derivatives,Pegasus Finance,0,1129.814998519125,1129.814998519125,0,[]
Derivatives,Vela Exchange,0,227.845237,227.845237,0,[]
Derivatives,Deridex,0,151.16089264188,151.16089264188,0,[]
Derivatives,JOJO,0,0.001733806055767,0.001733806055767,0,[]
Yield Aggregator,Yearn Finance,9,474664749.75631845,460521941.9803801,14142807.775938332,"['Autofarm', 'Epsylon Finance', 'Matrix Farm', 'YFII', 'StoneDefi', 'Aladdin DAO', 'Cycle Finance', 'Mushrooms Finance', 'Unbanked']"
Yield Aggregator,Beefy,12,284275880.0852237,283935276.9758484,340603.10937532445,"['Vaporwave', 'Magik Farm', 'Lemuria Finance', 'Electrik Finance', 'YieldHub Finance', 'DefiCurrent', 'Earnifty', 'Just Yield', 'Doge Compounder', 'Stakerz', 'YieldBank', 'Dinosaur.Finance']"
Yield Aggregator,Flamincome,0,60750510.89481078,60750510.89481078,0,[]
Yield Aggregator,Kava Earn,0,58942779.35920191,58942779.35920191,0,[]
Yield Aggregator,Idle,0,38888289.06392147,38888289.06392147,0,[]
Yield Aggregator,Badger DAO,0,37729239.56000001,37729239.56000001,0,[]
Yield Aggregator,Yield Yak Aggregator,0,29449615.62499893,29449615.62499893,0,[]
Yield Aggregator,Origin Dollar,0,27388547.88644359,27388547.88644359,0,[]
Yield Aggregator,ACryptoS,0,26614792.828264046,26614792.828264046,0,[]
Yield Aggregator,Origin Ether,0,23218549.01338685,23218549.01338685,0,[]
Yield Aggregator,Vesper,0,19491660.121978983,19491660.121978983,0,[]
Yield Aggregator,LUSD ChickenBonds,0,16791936.617875073,16791936.617875073,0,[]
Yield Aggregator,Sommelier,0,14527106.551445344,14527106.551445344,0,[]
Yield Aggregator,Spool Protocol,0,13621009.499590265,13621009.499590265,0,[]
Yield Aggregator,GMD Protocol,0,12348605.125806604,12348605.125806604,0,[]
Yield Aggregator,Reaper Farm,1,10508090.538598306,10508090.47960072,0.058997586814986,['Cthulhu.Finance']
Yield Aggregator,Harvest Finance,0,10201291.282110035,10201291.282110035,0,[]
Yield Aggregator,Pickle,0,7111037.552757688,7111037.552757688,0,[]
Yield Aggregator,Bolide,0,7083555.8528801855,7083555.8528801855,0,[]
Yield Aggregator,Meteora vaults,0,5947353.418566629,5947353.418566629,0,[]
Yield Aggregator,Mellow Protocol,0,5826846.033300148,5826846.033300148,0,[]
Yield Aggregator,Zunami Protocol,0,3706209.675106333,3706209.675106333,0,[]
Yield Aggregator,MugenFinance,0,3339168.160473485,3339168.160473485,0,[]
Yield Aggregator,Avault,0,3212571.200457781,3212571.200457781,0,[]
Yield Aggregator,Waterfall DeFi,0,3000883.900369689,3000883.900369689,0,[]
Yield Aggregator,BarnBridge,0,2535995.8135461435,2535995.8135461435,0,[]
Yield Aggregator,Affine DeFi,0,2111485.5765735805,2111485.5765735805,0,[]
Yield Aggregator,Phoenix Bonds,0,1963763.1214889705,1963763.1214889705,0,[]
Yield Aggregator,Spice Finance,0,1262120.1491919302,1262120.1491919302,0,[]
Yield Aggregator,OnX Finance,0,830048.6881816968,830048.6881816968,0,[]
Yield Aggregator,Hawksight,0,688476.6906743523,688476.6906743523,0,[]
Yield Aggregator,yAxis,0,592220.6747694504,592220.6747694504,0,[]
Yield Aggregator,KillSwitch,0,575055.4608225455,575055.4608225455,0,[]
Yield Aggregator,Solidex,2,460408.7633514981,453970.7485399093,6438.014811588798,"['Double Club', 'Monolith']"
Yield Aggregator,APWine,0,226725.5339302997,226725.5339302997,0,[]
Yield Aggregator,DarkAuto,0,213785.481326574,213785.481326574,0,[]
Yield Aggregator,PinkPea Finance,0,140760.23407692325,140760.23407692325,0,[]
Yield Aggregator,Y2R,0,129743.49966965086,129743.49966965086,0,[]
Yield Aggregator,UNO farm,0,126196.39774510352,126196.39774510352,0,[]
Yield Aggregator,Nord Finance,0,115216.11179809184,115216.11179809184,0,[]
Yield Aggregator,Cells Finance,0,106354.47942851164,106354.47942851164,0,[]
Yield Aggregator,Optyfi,0,100834.87310588524,100834.87310588524,0,[]
Yield Aggregator,BT.Finance,0,73186.45,73186.45,0,[]
Yield Aggregator,Autoearn Finance,0,56196.22977081829,56196.22977081829,0,[]
Yield Aggregator,CGO Finance,0,52154.32057708671,52154.32057708671,0,[]
Yield Aggregator,BlueBit,0,32166.29541457992,32166.29541457992,0,[]
Yield Aggregator,Parallax,0,27746.61989304196,27746.61989304196,0,[]
Yield Aggregator,LuxsFi,0,22941.365241779557,22941.365241779557,0,[]
Yield Aggregator,Dex Finance,0,17462.2686800638,17462.2686800638,0,[]
Yield Aggregator,Auto Core,0,16602.29393633607,16602.29393633607,0,[]
Yield Aggregator,Bank of Chain,0,16446.580065538044,16446.580065538044,0,[]
Yield Aggregator,Draco Force,0,11434.121034006494,11434.121034006494,0,[]
Yield Aggregator,Spiral Finance,0,9674.736130033822,9674.736130033822,0,[]
Yield Aggregator,FairFi,0,8207.174775799998,8207.174775799998,0,[]
Yield Aggregator,Earnmos,0,6529.35837883725,6529.35837883725,0,[]
Yield Aggregator,Fastyield Finance,0,3007.257200152426,3007.257200152426,0,[]
Yield Aggregator,Superman Swap,0,2505.0416050723184,2505.0416050723184,0,[]
Yield Aggregator,Scion Finance,0,1767.636306,1767.636306,0,[]
Yield Aggregator,AutoBark,0,1137.0416952754292,1137.0416952754292,0,[]
Yield Aggregator,MetaCrono,0,134.640792574118,134.640792574118,0,[]
Yield Aggregator,Traddify Arbitrage,0,102.71461210989,102.71461210989,0,[]
Yield Aggregator,Vacus Finance,0,1.128667676573343,1.128667676573343,0,[]
Cross Chain,Stargate,0,418093022.2720851,418093022.2720851,0,[]
Cross Chain,Across,0,45089632.89426728,45089632.89426728,0,[]
Cross Chain,pNetwork,0,34919182.930151515,34919182.930151515,0,[]
Cross Chain,Connext,0,33729308.77065717,33729308.77065717,0,[]
Cross Chain,Wrapped,0,13492303.55968878,13492303.55968878,0,[]
Cross Chain,O3 Swap,0,4699365.46,4699365.46,0,[]
Cross Chain,Interport Finance,0,4400972.830551016,4400972.830551016,0,[]
Cross Chain,CrossChain Bridge,0,4096286.7649042127,4096286.7649042127,0,[]
Cross Chain,Symbiosis Finance,0,3597906.4558378323,3597906.4558378323,0,[]
Cross Chain,Interlay Collateral,0,3378365.0,3378365.0,0,[]
Cross Chain,BoringDAO,0,2998503.948422561,2998503.948422561,0,[]
Cross Chain,Kintsugi,0,994955.76614465,994955.76614465,0,[]
Cross Chain,KEEP Network,0,893740.353694018,893740.353694018,0,[]
Cross Chain,MessinaOne,0,785178.6369788364,785178.6369788364,0,[]
Cross Chain,Counterstake,0,401673.97848616,401673.97848616,0,[]
Cross Chain,Router Protocol,0,368096.962387422,368096.962387422,0,[]
Cross Chain,Composable Finance,0,155143.80014014163,155143.80014014163,0,[]
Cross Chain,Swim Protocol,0,103728.75262498602,103728.75262498602,0,[]
Cross Chain,Spherium,0,11358.046671675354,11358.046671675354,0,[]
Synthetics,Synthetix,0,383106821.7796392,383106821.7796392,0,[]
Synthetics,DefiChain Loans,0,99733761.36802876,99733761.36802876,0,[]
Synthetics,Alchemix,1,68445419.02841154,67453272.85841154,992146.17,['Scientix']
Synthetics,Youves,0,27694388.51765702,27694388.51765702,0,[]
Synthetics,Outcome Finance,0,8819260.144711772,8819260.144711772,0,[]
Synthetics,CVI Finance,0,2397849.548981272,2397849.548981272,0,[]
Synthetics,Wrap Protocol,0,1326679.2760296117,1326679.2760296117,0,[]
Synthetics,ION DAO,0,1084031.55966624,1084031.55966624,0,[]
Synthetics,Taiga Protocol,0,1029722.8396317642,1029722.8396317642,0,[]
Synthetics,Parcl,0,1015258.988662,1015258.988662,0,[]
Synthetics,PERI Finance,0,941502.0,941502.0,0,[]
Synthetics,insrt finance,0,576843.62757,576843.62757,0,[]
Synthetics,ThetaCash,0,526166.20267909,526166.20267909,0,[]
Synthetics,Taiga Acala,0,484061.83396895375,484061.83396895375,0,[]
Synthetics,POISON FINANCE,0,180171.2816774952,180171.2816774952,0,[]
Synthetics,Domination Finance,0,68441.104938,68441.104938,0,[]
Synthetics,Mobius Finance,0,58559.44138861696,58559.44138861696,0,[]
Synthetics,Forge SX Ovens,0,56470.843484,56470.843484,0,[]
Synthetics,Duet Protocol,0,42669.30649725136,42669.30649725136,0,[]
Synthetics,Klondike Finance,0,19203.93936120884,19203.93936120884,0,[]
Synthetics,SynthEx,0,12162.718356197178,12162.718356197178,0,[]
Synthetics,Symblox,0,9444.466285315506,9444.466285315506,0,[]
Synthetics,Crafting Finance,0,6543.093528884628,6543.093528884628,0,[]
Synthetics,Kalata,0,5351.721265815056,5351.721265815056,0,[]
Synthetics,QIAN,0,4213.912326106685,4213.912326106685,0,[]
Synthetics,Zest Protocol,0,106.40677649455428,106.40677649455428,0,[]
Privacy,Tornado Cash,3,289070095.0161978,288994891.2242908,75203.79190699999,"['ShadeCash', 'Typhoon Cash', 'Tonic Cash']"
Privacy,Aztec,0,9898800.203061529,9898800.203061529,0,[]
Privacy,Railgun,0,8749475.00452716,8749475.00452716,0,[]
Privacy,Sienna Network,0,2342590.5581643963,2342590.5581643963,0,[]
Privacy,zkBob,0,536581.9846545563,536581.9846545563,0,[]
Privacy,Sherpa Cash,0,23107.2,23107.2,0,[]
Privacy,Garble.Money,0,1000.614615,1000.614615,0,[]
Privacy,Spiral Fi Mixer,0,30.0,30.0,0,[]
Privacy,PrivCash,0,10.0,10.0,0,[]
Insurance,Nexus Mutual,0,267826772.66023865,267826772.66023865,0,[]
Insurance,Unslashed,0,32976307.71458048,32976307.71458048,0,[]
Insurance,Ease.org,0,7038076.002603619,7038076.002603619,0,[]
Insurance,Guard-Helmet,0,6980169.65856126,6980169.65856126,0,[]
Insurance,InsurAce,0,6467383.951018893,6467383.951018893,0,[]
Insurance,Sherlock,0,3081361.987637,3081361.987637,0,[]
Insurance,Tidal Finance,0,2575762.513851,2575762.513851,0,[]
Insurance,Ensuro,0,2114599.89487,2114599.89487,0,[]
Insurance,InsureDAO,0,854151.251753,854151.251753,0,[]
Insurance,Cover Protocol,0,811014.831052027,811014.831052027,0,[]
Insurance,iTrust Finance,0,777748.4672366881,777748.4672366881,0,[]
Insurance,Neptune Mutual,0,606976.053952,606976.053952,0,[]
Insurance,Cozy V2,0,517922.622151,517922.622151,0,[]
Insurance,Ante Finance,0,513539.72829165,513539.72829165,0,[]
Insurance,Risk Harbor,0,439603.1307954757,439603.1307954757,0,[]
Insurance,Bridge Mutual,0,382577.4479769454,382577.4479769454,0,[]
Insurance,UnoRe,0,243572.97796065072,243572.97796065072,0,[]
Insurance,Nsure,0,223207.01463659824,223207.01463659824,0,[]
Insurance,Bright Union,0,51090.57049190114,51090.57049190114,0,[]
Insurance,Amulet Protocol,0,32862.72,32862.72,0,[]
Indexes,Bwatch,0,264870134.34,264870134.34,0,[]
Indexes,Set Protocol,1,75955387.43416424,75732400.55908623,222986.87507801293,['Arch Ethereum Web3']
Indexes,Enzyme Finance,0,74032288.66859701,74032288.66859701,0,[]
Indexes,Index Coop,0,59489057.54059522,59489057.54059522,0,[]
Indexes,unshETH,0,33392478.05641328,33392478.05641328,0,[]
Indexes,dHEDGE,0,32115281.997355063,32115281.997355063,0,[]
Indexes,Toros,0,22284747.8406604,22284747.8406604,0,[]
Indexes,Neutrino,0,4049608.114674501,4049608.114674501,0,[]
Indexes,Fractional Art,0,3812015.397795743,3812015.397795743,0,[]
Indexes,Alongside,0,2600902.6818032726,2600902.6818032726,0,[]
Indexes,Agility LSD,1,2273742.9471143186,2256274.547980211,17468.399134107596,['Etherberry Finance']
Indexes,PieDAO,0,1417743.9345525086,1417743.9345525086,0,[]
Indexes,Phuture,0,979827.7608600056,979827.7608600056,0,[]
Indexes,Symmetry,0,886861.3594801712,886861.3594801712,0,[]
Indexes,Cryptex V1,0,492184.84928523406,492184.84928523406,0,[]
Indexes,PowerPool,0,461445.8502142399,461445.8502142399,0,[]
Indexes,Asymmetry Finance,0,434117.28216716944,434117.28216716944,0,[]
Indexes,Velvet.Capital,0,328017.98543733545,328017.98543733545,0,[]
Indexes,Astra DAO,0,271353.0555925194,271353.0555925194,0,[]
Indexes,BasketDAO,0,258245.6800546788,258245.6800546788,0,[]
Indexes,stake.link index,0,222085.01772171084,222085.01772171084,0,[]
Indexes,Indexed Finance,1,220402.91130899003,210360.15275455912,10042.758554430906,['BiShares']
Indexes,Brokkr Finance,0,156832.25108794906,156832.25108794906,0,[]
Indexes,LSDx ETHx,0,153265.40628926607,153265.40628926607,0,[]
Indexes,Cook Finance,0,145963.32121111662,145963.32121111662,0,[]
Indexes,Babylon Finance,0,117697.03141536184,117697.03141536184,0,[]
Indexes,Paladin Warlord,0,101692.17972894112,101692.17972894112,0,[]
Indexes,Kassandra DAO,0,100132.24532350582,100132.24532350582,0,[]
Indexes,Polly Finance,0,93366.80544156644,93366.80544156644,0,[]
Indexes,DeHive,0,88549.71455353405,88549.71455353405,0,[]
Indexes,Solrise Finance,0,86937.9374627379,86937.9374627379,0,[]
Indexes,Picnic,0,60984.9573084629,60984.9573084629,0,[]
Indexes,Cryptex V2,0,44098.24634973565,44098.24634973565,0,[]
Indexes,Investin,0,18216.69498725666,18216.69498725666,0,[]
Indexes,Axia Protocol,0,16770.34002973536,16770.34002973536,0,[]
Indexes,Factor,0,12126.030152063877,12126.030152063877,0,[]
Indexes,Amun,0,6361.221046406296,6361.221046406296,0,[]
Indexes,Helios Prime,0,1521.3259603011256,1521.3259603011256,0,[]
Indexes,Securo Finance,0,30.382719765838488,30.382719765838488,0,[]
Launchpad,UniCrypt,0,229252422.10526168,229252422.10526168,0,[]
